event_id,dataset,setting,vehicle,file,attack_type,start_time,end_time,start_index,end_index,num_positive_samples,duration_seconds,gap_threshold,construction_rule
ctt_test03_149,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1093.0,1096.0,28349,28352,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_150,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1097.0,1099.0,28353,28355,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_151,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1100.0,1102.0,28356,28358,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_152,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1103.0,1105.0,28359,28361,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_153,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1106.0,1108.0,28362,28364,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_154,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1109.0,1112.0,28365,28368,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_155,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1113.0,1115.0,28369,28371,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_156,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1116.0,1118.0,28372,28374,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_157,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1119.0,1121.0,28375,28377,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_158,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1122.0,1124.0,28378,28380,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_159,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1125.0,1127.0,28381,28383,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_160,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1128.0,1131.0,28384,28387,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_161,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1132.0,1134.0,28388,28390,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_162,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1135.0,1137.0,28391,28393,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_163,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1138.0,1140.0,28394,28396,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_164,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1141.0,1143.0,28397,28399,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_165,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1144.0,1147.0,28400,28403,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_166,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1148.0,1150.0,28404,28406,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_167,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1151.0,1153.0,28407,28409,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_168,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1154.0,1156.0,28410,28412,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_169,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1157.0,1159.0,28413,28415,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_170,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1160.0,1163.0,28416,28419,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_171,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1164.0,1166.0,28420,28422,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_172,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1167.0,1169.0,28423,28425,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_173,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1170.0,1172.0,28426,28428,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_174,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1173.0,1175.0,28429,28431,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_175,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1176.0,1178.0,28432,28434,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_176,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1179.0,1182.0,28435,28438,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_177,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1183.0,1185.0,28439,28441,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_178,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1186.0,1188.0,28442,28444,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_179,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1189.0,1191.0,28445,28447,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_180,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1192.0,1194.0,28448,28450,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_181,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1195.0,1198.0,28451,28454,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_182,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1199.0,1201.0,28455,28457,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_183,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1202.0,1204.0,28458,28460,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_184,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1205.0,1207.0,28461,28463,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_185,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1208.0,1210.0,28464,28466,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_186,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1211.0,1214.0,28467,28470,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_187,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1215.0,1217.0,28471,28473,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_188,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1218.0,1220.0,28474,28476,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_189,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1221.0,1223.0,28477,28479,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_190,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1224.0,1226.0,28480,28482,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_191,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1227.0,1230.0,28483,28486,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_192,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1231.0,1233.0,28487,28489,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_193,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1234.0,1236.0,28490,28492,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_194,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1237.0,1239.0,28493,28495,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_195,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1240.0,1242.0,28496,28498,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_196,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1243.0,1245.0,28499,28501,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_197,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1246.0,1249.0,28502,28505,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_198,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1250.0,1252.0,28506,28508,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_199,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1253.0,1255.0,28509,28511,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_200,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1256.0,1258.0,28512,28514,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_201,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1259.0,1261.0,28515,28517,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_202,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1262.0,1265.0,28518,28521,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_203,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1266.0,1268.0,28522,28524,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_204,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1269.0,1271.0,28525,28527,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_205,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1272.0,1274.0,28528,28530,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_206,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1275.0,1277.0,28531,28533,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_207,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1278.0,1280.0,28534,28536,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_208,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1281.0,1284.0,28537,28540,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_209,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1285.0,1287.0,28541,28543,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_210,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1288.0,1290.0,28544,28546,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_211,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1291.0,1293.0,28547,28549,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_212,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1294.0,1296.0,28550,28552,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_213,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1297.0,1300.0,28553,28556,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_214,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1301.0,1303.0,28557,28559,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_215,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1304.0,1306.0,28560,28562,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_216,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1307.0,1309.0,28563,28565,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_217,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1310.0,1312.0,28566,28568,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_218,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,1313.0,1316.0,28569,28572,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
